"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"159","RT @AMHARA_VICTORY: Amharas in Ethiopia are under an active genocide by various factions led by the Abiy regime. Abiy's crackdown to disarm…",FALSE,0,NA,2023-04-28 09:39:17,FALSE,NA,"1651883778376183810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","betyibetyi1",1,TRUE,FALSE,NA,NA
"160","RT @AMHARA_VICTORY: On April 13, 2023, Oromo PP/OLA soldiers killed Amhara Special Force personnel despite them disarming. #WarOnAmhara #Am…",FALSE,0,NA,2023-04-28 09:39:16,FALSE,NA,"1651883771816181762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","betyibetyi1",1,TRUE,FALSE,NA,NA
"161","De Gee can never! https://t.co/iKBBvuQXGK",FALSE,1,NA,2023-04-28 09:39:10,FALSE,NA,"1651883749200523266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_itan55",1,FALSE,FALSE,NA,NA
"162","I mean check it. https://t.co/E9pn8384vy https://t.co/IVT04pK3A1",FALSE,1,NA,2023-04-28 09:39:01,FALSE,NA,"1651883709744676866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gory_ola",0,FALSE,FALSE,NA,NA
"163","@JOBIdient @Imranjameel2002 He that laughs and watch while his neighbors house gets burns; karma is around the corner.",FALSE,1,"JOBIdient",2023-04-28 09:38:56,FALSE,"1651878681982251008","1651883687946989568","132896630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",0,FALSE,FALSE,NA,NA
"164","She made gentle the wild oceans of my soul.

#FrédéricFriday

#<U+7FBD><U+751F><U+7D50><U+5F26> #HANYUYUZURU #YuzuruHanyu https://t.co/VEI1dKC8rc",FALSE,2,NA,2023-04-28 09:38:53,FALSE,NA,"1651883677578588161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_smith_",2,FALSE,FALSE,NA,NA
"165","@omnia_protocol @Sin7y_Labs welcome Ola",FALSE,1,"omnia_protocol",2023-04-28 09:38:52,FALSE,"1651869005609676802","1651883673535279105","1449952660577210372","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YarosRakhman",0,FALSE,FALSE,NA,NA
"166","@thegreatola Nice stuff Ola <U+0001F934>",FALSE,1,"thegreatola",2023-04-28 09:38:51,FALSE,"1651871850362728449","1651883667197775876","1103459924","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mega_Adams",0,FALSE,FALSE,NA,NA
"167","@2Light1Star Who be Hope? <U+0001F921>",FALSE,1,"2Light1Star",2023-04-28 09:38:47,FALSE,"1651877002251476992","1651883649707458561","1275324690161192961","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_mara_mma",0,FALSE,FALSE,NA,NA
"168","@diegosaurs @hourly_shitpost Is the rest on r/makemesuffer or r/eyeblech",FALSE,0,"diegosaurs",2023-04-28 09:38:34,FALSE,"1651721490801508352","1651883596729184256","1707791742","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_oluwaaa",0,FALSE,FALSE,NA,NA
"169","@ola_supports The another question is, did I tag the official Twitter handle of OLA <U+0001F914>",FALSE,0,"ola_supports",2023-04-28 09:38:20,FALSE,"1651882197698203655","1651883535626801152","2542889478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suneelyadkikar",0,FALSE,FALSE,NA,NA
"170","RT @omnia_protocol: OMNIA is partnering with #Ola (@Sin7y_Labs)<U+0001F44C>  

Ola, a ZKVM-based high-performance L2, is on a mission to help people g…",FALSE,0,NA,2023-04-28 09:38:04,FALSE,NA,"1651883469478174721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YarosRakhman",14,TRUE,FALSE,NA,NA
"171","Air max color way today too brazy",FALSE,0,NA,2023-04-28 09:37:52,FALSE,NA,"1651883420979458048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gory_ola",0,FALSE,FALSE,NA,NA
"172","@OlaElectric You may visit anytime for fork replacement my slot was for 21st April and nothing happened till date .… https://t.co/f3BBfOjkNB",FALSE,0,"OlaElectric",2023-04-28 09:37:49,TRUE,"1651881743664967682","1651883409172742144","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ravi1432678",0,FALSE,FALSE,NA,NA
"173","RT @Tellemmmmm: This made my morning <U+0001F923><U+0001F923> https://t.co/ah5WRNpwaS",FALSE,0,NA,2023-04-28 09:37:49,FALSE,NA,"1651883408249835529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tele_ola",65,TRUE,FALSE,NA,NA
"174","@Paulaor99 @wlwcornelia Same like it's perfect",FALSE,1,"Paulaor99",2023-04-28 09:37:41,FALSE,"1651871117789782016","1651883375496511488","994665402167947264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ola_ESC",0,FALSE,FALSE,NA,NA
"175","RT @RaviCho30559515: @bhash @OlaElectric @OlaEV_parody @OlaOwnersClub @Khalidaaalbadri no response from ola plz do fame 2 OTP process fast…",FALSE,0,NA,2023-04-28 09:37:40,FALSE,NA,"1651883370702598144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaviCho30559515",1,TRUE,FALSE,NA,NA
"176","Check out the report in Spanish, made possible by @OECD @INEMexico and @Mau_MejiaG <U+2B50><U+FE0F> https://t.co/Rv8dKSwQtA",FALSE,0,"ICesnulaityte",2023-04-28 09:37:39,FALSE,"1651883365484699648","1651883366965297157","3726932415","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ICesnulaityte",0,FALSE,FALSE,NA,NA
"177","@OlaElectric The exceptional quality of Ola scooters means smooth rides.<U+0001F4AA><U+0001F3FB><U+0001F6F5><U+0001F32C><U+FE0F>",FALSE,0,"OlaElectric",2023-04-28 09:37:39,FALSE,"1651860233919291393","1651883366726402048","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajendraakumarr",0,FALSE,FALSE,NA,NA
"178","Here is an invitation in Spanish as well: https://t.co/A42IVQSQCF",FALSE,0,"ICesnulaityte",2023-04-28 09:37:39,FALSE,"1651883363274194945","1651883365484699648","3726932415","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ICesnulaityte",0,FALSE,FALSE,NA,NA
"179","RT @AstroBin_com: AstroBin's Image of the Day: ""Iris"" by Ola Skarpen SkyEyE

https://t.co/TUnxuN8Dsa

#astrophotography #astronomy #astrobi…",FALSE,0,NA,2023-04-28 09:37:35,FALSE,NA,"1651883350230020096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claudio_S21",79,TRUE,FALSE,NA,NA
"180","RT @JOBIdient: Your past makes it hard to emphasize with you.
Imran, may you get home safely &amp; I pray you are not stoned and burnt to death…",FALSE,0,NA,2023-04-28 09:37:33,FALSE,NA,"1651883339966447616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",4,TRUE,FALSE,NA,NA
"181","@bhash @OlaElectric @OlaEV_parody @OlaOwnersClub @Khalidaaalbadri no response from ola plz do fame 2 OTP process fa… https://t.co/kfKXzzgks0",FALSE,1,"bhash",2023-04-28 09:37:20,TRUE,NA,"1651883287433089025","16489912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaviCho30559515",1,FALSE,FALSE,NA,NA
"182","@JOBIdient @Imranjameel2002 Karma is a suya with plenty pepper! What goes around will soon come your way!  Na so life be!",FALSE,0,"JOBIdient",2023-04-28 09:37:19,FALSE,"1651878681982251008","1651883280256360450","132896630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",0,FALSE,FALSE,NA,NA
"183","@georgeisrael6 @Ola_dotun00 @B0lutife “Country with the highest number of poor people” where is the intelligence, m… https://t.co/y4tDlrlqku",FALSE,0,"georgeisrael6",2023-04-28 09:36:57,TRUE,"1651857434133004289","1651883190745985024","1010965417","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snrpapi",0,FALSE,FALSE,NA,NA
"184","@Ola_Aguero @instablog9ja But if na pastor na you people go first dey criticize them but now you’re categorizing yo… https://t.co/LpqTYwr6lt",FALSE,0,"Ola_Aguero",2023-04-28 09:36:34,TRUE,"1651881432417988608","1651883093219745793","1024038353077972992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiracleAyomid11",0,FALSE,FALSE,NA,NA
"185","@ToolboxOfDesign Forever",FALSE,0,"ToolboxOfDesign",2023-04-28 09:36:17,FALSE,"1651874298485698564","1651883020347908097","569373350","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_tunjl",0,FALSE,FALSE,NA,NA
"186","An orthodox delay by ola on my scooter
Very shameful <U+0001F62D>
@OlaElectric
@ola_supports @Olacabs https://t.co/H19FTx6GFS",FALSE,0,NA,2023-04-28 09:36:03,FALSE,NA,"1651882962991054850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pintush7",0,FALSE,FALSE,NA,NA
"187","RT @UaTem: Uman, Ukraine, 4AM. People were sleeping peacefully when a russian rocket hit their house.
AI and neural networks are bringing a…",FALSE,0,NA,2023-04-28 09:35:37,FALSE,NA,"1651882852974198784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Suprun",3,TRUE,FALSE,NA,NA
"188","Ola of Lagos would have shouted “I will never be poor in my life” like 500times https://t.co/MXa4JnV6fv",FALSE,0,NA,2023-04-28 09:35:37,FALSE,NA,"1651882851934130178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdeBashh",0,FALSE,FALSE,NA,NA
"189","@Yash_Sachdev We never intend to let you down and truly want to make things right, Yash. Your concern has been comm… https://t.co/p9BHnWMYyY",FALSE,0,"Yash_Sachdev",2023-04-28 09:35:33,TRUE,"1651882371501678592","1651882837719621632","219974115","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"190","RT @DONJAZZY: I don Dey learn Hov lyrics. This Rema sef <U+0001F602><U+0001F64C><U+0001F3FD>. 
https://t.co/M4NOpRoHTz",FALSE,0,NA,2023-04-28 09:35:29,FALSE,NA,"1651882819965145089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Okun_ola_",501,TRUE,FALSE,NA,NA
"191","RT @Xhakaed: Debating black Twitter topics on big big U.K. breakfast telly??

 https://t.co/5OrVaALMsc",FALSE,0,NA,2023-04-28 09:35:22,FALSE,NA,"1651882792190373888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","la_ola_fresca",35,TRUE,FALSE,NA,NA
"192","@Zlatan_Son E say na like. <U+0001F60F>",FALSE,0,"Zlatan_Son",2023-04-28 09:35:19,FALSE,"1651851664939155456","1651882779427192835","1243802582767808512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayin_ola",0,FALSE,FALSE,NA,NA
"193","RT @DONJAZZY: Rave &amp; Roses Ultra by @heisrema OUT NOW!!
https://t.co/M4NOpRoHTz",FALSE,0,NA,2023-04-28 09:35:11,FALSE,NA,"1651882743557496834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Okun_ola_",774,TRUE,FALSE,NA,NA
"194","@OlaElectric Dear team I am aware about charges or home visit but you also have option to visit experience centre a… https://t.co/hsgkGlsOLp",FALSE,0,"OlaElectric",2023-04-28 09:35:04,TRUE,"1651881743664967682","1651882716919631875","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ravi1432678",0,FALSE,FALSE,NA,NA
"195","@akinthecreator @Jumolaxx Just ordinary Asthma? Lol",FALSE,0,"akinthecreator",2023-04-28 09:34:43,FALSE,"1651844226303381505","1651882628520333316","1191332207924781056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Ola_mee_",0,FALSE,FALSE,NA,NA
"196","@bhash sir sorry to write this to u. ur ola electric CC is not upto the mark. My complain ref 4408686 is pending fo… https://t.co/pkaVDDOJjx",FALSE,0,"bhash",2023-04-28 09:34:40,TRUE,NA,"1651882614104657920","16489912","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RupamDas12",0,FALSE,FALSE,NA,NA
"197","RT @UjuAnya: This video always reminds me Nigerian are not serious people <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602> https://t.co/rPdFdgDCfQ",FALSE,0,NA,2023-04-28 09:34:33,FALSE,NA,"1651882585276989443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OLA_yiwolar",1599,TRUE,FALSE,NA,NA
"198","ola zion the nigerian roots reggae and dub pioneer presents #nowplaying Ola Zion In Dub (Instrumental) by Ola Zion… https://t.co/ElVHaPxEP5",FALSE,1,NA,2023-04-28 09:34:20,TRUE,NA,"1651882531833229316",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OlaZion10",0,FALSE,FALSE,NA,NA
"199","@ranpal25 We understand your dismay, Ranjith. Request you to connect with us via DM and share your concern in detai… https://t.co/h9Sage3KNH",FALSE,0,"ranpal25",2023-04-28 09:34:19,TRUE,"1651881806504005632","1651882526883954688","247826462","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"200","@OlaElectric Ola's superior engineering allows for innovative features in its scooters.",FALSE,0,"OlaElectric",2023-04-28 09:34:19,FALSE,"1651860233919291393","1651882524875051008","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaktiisinghh9",0,FALSE,FALSE,NA,NA
"201","@Anita_AmahO Asif the book will enter someone’s head <U+0001F612>",FALSE,0,"Anita_AmahO",2023-04-28 09:34:01,FALSE,"1651878939525099522","1651882451046637568","1392772938462547968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"202","@senthamaraikan5 @OlaElectric In some states the state registration authority aren't giving the physical RC card so… https://t.co/aJneZVdQin",FALSE,0,"senthamaraikan5",2023-04-28 09:33:55,TRUE,"1651865367244046336","1651882426757697537","626218559","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","community_ola",0,FALSE,FALSE,NA,NA
"203","@ola_supports @bhash 
Money paid directly to driver, however, money debited from postpaid balance too. 
Unfortunate… https://t.co/qppiWfupqz",FALSE,0,"ola_supports",2023-04-28 09:33:42,TRUE,NA,"1651882371501678592","2542889478","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yash_Sachdev",0,FALSE,FALSE,NA,NA
"204","RT @bhash: Wow didn’t imagine any scooter will be able do this<U+0001F92F>

And please don’t try it at home <U+0001F642>

The Ola S1 #BuiltToPerfection https://t…",FALSE,0,NA,2023-04-28 09:33:38,FALSE,NA,"1651882353579421699",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChitaliaKaran",44,TRUE,FALSE,NA,NA
"205","@ola_supports Pls do the needful. I have never experienced such things before with you guys",FALSE,0,"ola_supports",2023-04-28 09:33:30,FALSE,"1651881557190225920","1651882322529259521","2542889478","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Venkata21451331",0,FALSE,FALSE,NA,NA
"206","@MTPHereToHelp Any action on these taxis yet? They cover the meters with a cloth so that the customers cannot see t… https://t.co/okSQu8xEY2",FALSE,0,"MTPHereToHelp",2023-04-28 09:33:26,TRUE,"1651856819214594048","1651882305139650560","1510128164978118657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aadeesh",0,FALSE,FALSE,NA,NA
"207","RT @NSPCoE_Director: #NATO #StabilityPolicing plays indeed a crucial role also in #LegalOps and it is instrumental in #Lawfare, since it fo…",FALSE,0,NA,2023-04-28 09:33:25,FALSE,NA,"1651882299036778496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NSPCoE_Director",19,TRUE,FALSE,NA,NA
"208","@albert12798 Looks like a frog https://t.co/tHLpJ987p7",FALSE,0,"albert12798",2023-04-28 09:33:23,FALSE,"1651749787010764803","1651882291772137474","1310823935370428417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_oluwaaa",0,FALSE,FALSE,NA,NA
"209","RT @AWoldetensa: We salute OLA, as the most disciplined fighter, despite defamation by #Abiy, allies &amp; gov't created an imposter 'OLA' that…",FALSE,0,NA,2023-04-28 09:33:23,FALSE,NA,"1651882291382165504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WadayGalmo430",12,TRUE,FALSE,NA,NA
"210","RT @AhmedIb37367680: For #Abiy &amp; allies, war has been the only 'solution' for all political problems. We welcome the proposed dialogue with…",FALSE,0,NA,2023-04-28 09:33:19,FALSE,NA,"1651882275263635457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WadayGalmo430",12,TRUE,FALSE,NA,NA
"211","RT @GamadaRoba430: We salute OLA, as the most disciplined fighter, despite defamation by #Abiy, allies &amp; gov't created an imposter 'OLA' th…",FALSE,0,NA,2023-04-28 09:33:17,FALSE,NA,"1651882268217024513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WadayGalmo430",10,TRUE,FALSE,NA,NA
"212","@suneelyadkikar We never intended for any hassle to our customers, Suneel. Request you to share the respective ride… https://t.co/7tKuEiOr84",FALSE,0,"suneelyadkikar",2023-04-28 09:33:01,TRUE,"1651880744699187201","1651882197698203655","42399249","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"213","10k wey boys go use buy beer  and still have change left for Pomo or fried meat. If u shaye for boys inside hood sp… https://t.co/ncO1Tyj81p",FALSE,0,NA,2023-04-28 09:32:40,TRUE,NA,"1651882109395513344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_golden_",0,FALSE,FALSE,NA,NA
"214","@ankita_aca12596 Hey, your registration has started and soon your dedicated brand champion will reach out to you to… https://t.co/gigqZQXvCd",FALSE,0,"ankita_aca12596",2023-04-28 09:32:33,TRUE,"1651881505164242945","1651882083424546816","1647089545601744898","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
"215","@Ola_spice Woke up feeling vawulenciaga<U+0001F62D><U+0001F602><U+0001F602> https://t.co/gsWDwGMDsU",FALSE,1,"Ola_spice",2023-04-28 09:32:29,FALSE,"1651879793355288577","1651882063467884544","1644090807006158853","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dimeji_adeleke9",0,FALSE,FALSE,NA,NA
"216","@SamzyCarterIXV Please please",FALSE,1,"SamzyCarterIXV",2023-04-28 09:32:09,FALSE,"1651881867501613057","1651881981028843520","1028418920666095616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_aflb",0,FALSE,FALSE,NA,NA
"217","@internet_1Money Jamb question",FALSE,1,"internet_1Money",2023-04-28 09:32:07,FALSE,"1648764024203403273","1651881973952987137","2737271698","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Crrypt",0,FALSE,FALSE,NA,NA
"218","RT @SavvyRinu: “We can pick any offender anywhere across the world, just commit an offence and move to any country, we give you max, 3 wks,…",FALSE,0,NA,2023-04-28 09:32:02,FALSE,NA,"1651881953153392643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_bayo",1993,TRUE,FALSE,NA,NA
"219","RT @BrineFinance: We were at @PanteraCapital’s Blockchain Summit 2023 <U+0001F680>

Kudos to @Shaaran5 for enchanting the audience with an enlightenin…",FALSE,0,NA,2023-04-28 09:31:55,FALSE,NA,"1651881921721548802",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pa12393",172,TRUE,FALSE,NA,NA
"220","@ola_supports 

What is meaning of support? Is this company is running by human being or what? Inspite of raising m… https://t.co/cLiqm5jraj",FALSE,0,"ola_supports",2023-04-28 09:31:27,TRUE,NA,"1651881806504005632","2542889478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ranpal25",0,FALSE,FALSE,NA,NA
"221","The scooter is built very nicely by team @OlaElectric @bhash very strong with lot of first in segment features but… https://t.co/xzgjfNR5qG",FALSE,0,NA,2023-04-28 09:31:26,TRUE,NA,"1651881800652984320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","community_ola",0,FALSE,FALSE,NA,NA
"222","@Ravi1432678 Hi, further to our discussion, the home visit charges are essential unless you are subscribed to Ola C… https://t.co/PcQD0cXRxz",FALSE,0,"Ravi1432678",2023-04-28 09:31:12,TRUE,"1651623752390811648","1651881743664967682","781153169510391808","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
"223","@ola_babsen We go again next week<U+0001F60C>",FALSE,0,"ola_babsen",2023-04-28 09:31:00,FALSE,"1651842441043951617","1651881691521187841","870588114036764672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AyomideFunke3",0,FALSE,FALSE,NA,NA
"224","@pdanielolawande Amen <U+0001F525><U+0001F525>",FALSE,0,"pdanielolawande",2023-04-28 09:30:58,FALSE,"1651881427271557120","1651881685141581824","1036985458935427072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waltz_ola",0,FALSE,FALSE,NA,NA
"225","RT @LDhibbisaa: For #Abiy &amp; allies, war has been the only 'solution' for all political problems. We welcome the proposed dialogue with OLA.…",FALSE,0,NA,2023-04-28 09:30:58,FALSE,NA,"1651881682918682626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WadayGalmo430",16,TRUE,FALSE,NA,NA
"226","@ARPANROY1439277 We understand your displeasure and want to make sure your concern is being taken care of, Arpan. W… https://t.co/6nk5FSXPVs",FALSE,0,"ARPANROY1439277",2023-04-28 09:30:49,TRUE,"1651878754480971777","1651881647774597121","1651843621254238208","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"227","Carrefour ikoma discount codes this month ama ?",FALSE,0,NA,2023-04-28 09:30:47,FALSE,NA,"1651881636433108992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ola__phil",0,FALSE,FALSE,NA,NA
"228","Best in buying shoes and never wearing them lol",FALSE,0,NA,2023-04-28 09:30:46,FALSE,NA,"1651881635300757504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gory_ola",0,FALSE,FALSE,NA,NA
"229","@Venkata21451331 We understand the gravity of the situation. Not to worry, we have escalated this internally and wi… https://t.co/FQuZUKDyv2",FALSE,0,"Venkata21451331",2023-04-28 09:30:28,TRUE,"1651880304716705794","1651881557190225920","1513012703412948995","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"230","@MiracleAyomid11 @instablog9ja You can’t categorize anyone with Islamic and Arabic knowledge as Alfa, the same way… https://t.co/mcvz3paN75",FALSE,1,"MiracleAyomid11",2023-04-28 09:29:58,TRUE,"1651878444597215232","1651881432417988608","1584431655116328960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"231","RT @AbimTheBaller: If we are being factual, then it doesn’t take her 11 hours to make 10k. That’s the overall cost for making the piece.…",FALSE,0,NA,2023-04-28 09:29:38,FALSE,NA,"1651881348313890816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_golden_",67,TRUE,FALSE,NA,NA
"232","@Ola_why_now @ifygold21 Young boy you're useless.  That's all I can say",FALSE,0,"Ola_why_now",2023-04-28 09:29:30,FALSE,"1651624722407256064","1651881314902056960","1120907881858183174","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwendu61",0,FALSE,FALSE,NA,NA
"233","@olu_se_ola @BolaBLG Watch “Les accents en yoruba” on #Vimeo https://t.co/CruKcCNaB0",FALSE,0,"jesuisyorouba",2023-04-28 09:29:27,FALSE,"1651880960273657856","1651881299966058496","986655706244960256","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jesuisyorouba",0,FALSE,FALSE,NA,NA
"234","RT @EvotionScents: Ola <U+0001F44B>

A 3 piece for the gentlemen - Cologne, Body Wash and Body Spray. Clean Slate or Teakwood. Pick one <U+0001F601> https://t.co…",FALSE,0,NA,2023-04-28 09:29:25,FALSE,NA,"1651881293779460100",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boru_guyyo",10,TRUE,FALSE,NA,NA
"235","RT @TheThiagoEra: “Give him time”            “Matip on the wing” https://t.co/Xq9RZ5Vjua",FALSE,0,NA,2023-04-28 09:29:22,FALSE,NA,"1651881281217519618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidayo_ola",509,TRUE,FALSE,NA,NA
"236","@realolaoflagos Ola I love what you do , but I have a question for you : you advertise for so many car dealers some… https://t.co/yhle1YbRRu",FALSE,0,"realolaoflagos",2023-04-28 09:29:19,TRUE,"1651867960464617472","1651881267183378432","1650568178215313414","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IlegaMark",0,FALSE,FALSE,NA,NA
"237","@bdkanand This doesn't seem right, Anand. We want to take a closer look at this for you. Kindly share your register… https://t.co/XXNHxVmn0K",FALSE,0,"bdkanand",2023-04-28 09:29:16,TRUE,"1651880664403419137","1651881253820325888","103218367","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"238","RT @bhash: Wow didn’t imagine any scooter will be able do this<U+0001F92F>

And please don’t try it at home <U+0001F642>

The Ola S1 #BuiltToPerfection https://t…",FALSE,0,NA,2023-04-28 09:29:10,FALSE,NA,"1651881229531353090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EntrepreneurJo8",44,TRUE,FALSE,NA,NA
"239","@OlaElectric Arvind Kp showcases the agility and toughness of Ola scooters.<U+0001F64C><U+0001F3FB><U+0001F60D>",FALSE,0,"OlaElectric",2023-04-28 09:28:56,FALSE,"1651860233919291393","1651881172740485120","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajatkatiyarr",0,FALSE,FALSE,NA,NA
